MonthYear,EventBaseCode,Count
201502   ,090          ,184
201512   ,022          ,34
201504   ,020          ,1439
201511   ,085          ,8
201709   ,145          ,22
201610   ,091          ,7
201610   ,175          ,16
202005   ,022          ,1
201607   ,141          ,212
201801   ,104          ,21
201702   ,054          ,9
201803   ,061          ,97
201803   ,104          ,20
201807   ,071          ,272
201804   ,111          ,571
201802   ,071          ,320
201804   ,161          ,11
201911   ,022          ,11
201902   ,172          ,229
201902   ,015          ,394
201902   ,061          ,409
201901   ,051          ,1492
201812   ,145          ,17
201812   ,026          ,151
201901   ,114          ,145
201810   ,019          ,2
201905   ,166          ,1
201603   ,100          ,174
201512   ,180          ,53
201712   ,033          ,63
201709   ,054          ,23
201607   ,011          ,64
201607   ,182          ,118
201711   ,111          ,860
201711   ,033          ,90
201711   ,055          ,18
201806   ,030          ,491
201806   ,043          ,1540
201806   ,130          ,262
201811   ,057          ,779
201907   ,042          ,1239
201907   ,061          ,101
201809   ,040          ,1851
201809   ,086          ,15
201809   ,035          ,16
202001   ,024          ,1
202002   ,101          ,5
201608   ,140          ,2
201606   ,111          ,640
201606   ,193          ,329
201606   ,018          ,46
201804   ,053          ,2
201912   ,036          ,636
201612   ,074          ,3
201902   ,021          ,13
201710   ,016          ,46
201903   ,127          ,26
201911   ,063          ,6
201703   ,122          ,18
201601   ,144          ,1
202002   ,152          ,4
201909   ,161          ,170
201909   ,014          ,80
201904   ,054          ,12
201906   ,012          ,267
201906   ,138          ,36
201509   ,021          ,24
201801   ,113          ,2
201909   ,044          ,11
201812   ,139          ,3
201811   ,104          ,36
201502   ,203          ,11
201906   ,140          ,8
201906   ,103          ,5
201604   ,166          ,1
201812   ,102          ,4
201911   ,202          ,1
201504   ,122          ,2
201503   ,024          ,2
201910   ,153          ,2
202004   ,050          ,60
201904   ,110          ,334
201904   ,051          ,1333
202003   ,026          ,85
202004   ,044          ,3
201703   ,111          ,836
201704   ,144          ,8
201611   ,125          ,62
201701   ,062          ,212
201701   ,145          ,35
201602   ,036          ,1449
201707   ,129          ,761
201904   ,010          ,1605
201508   ,010          ,1947
201610   ,195          ,15
201602   ,030          ,601
201703   ,040          ,3086
201610   ,101          ,14
201604   ,111          ,483
201609   ,044          ,29
201612   ,046          ,961
201612   ,093          ,2
201504   ,141          ,234
201502   ,010          ,631
201504   ,163          ,34
201503   ,120          ,501
201607   ,030          ,698
202005   ,190          ,8
201805   ,040          ,1778
201805   ,017          ,264
201701   ,018          ,23
201611   ,202          ,6
201805   ,081          ,33
201905   ,160          ,253
201905   ,195          ,5
201803   ,010          ,2398
201803   ,041          ,145
201804   ,192          ,53
201802   ,037          ,1
201803   ,131          ,81
201803   ,161          ,105
201705   ,020          ,1521
201810   ,010          ,1695
201810   ,061          ,162
201808   ,016          ,61
201808   ,154          ,27
201808   ,152          ,60
201710   ,101          ,10
201812   ,192          ,46
201812   ,182          ,30
201812   ,050          ,249
201503   ,125          ,63
201507   ,050          ,162
201509   ,094          ,2
201712   ,073          ,141
201709   ,166          ,27
201710   ,104          ,56
201711   ,073          ,112
201907   ,043          ,1464
201907   ,127          ,3
201809   ,174          ,57
201908   ,190          ,760
202001   ,030          ,287
202001   ,041          ,58
202001   ,015          ,45
202002   ,193          ,135
201506   ,130          ,170
201512   ,091          ,10
201602   ,128          ,42
201606   ,150          ,177
201807   ,163          ,38
201807   ,044          ,25
201912   ,182          ,63
201712   ,144          ,3
201507   ,150          ,31
201804   ,162          ,2
201710   ,113          ,4
201601   ,171          ,79
201801   ,103          ,8
202003   ,081          ,17
201503   ,037          ,6
201904   ,026          ,111
201904   ,181          ,10
201508   ,056          ,14
201901   ,056          ,9
201603   ,021          ,17
201606   ,038          ,3
201510   ,024          ,12
201505   ,115          ,4
201907   ,104          ,4
202001   ,166          ,6
201809   ,194          ,4
201902   ,052          ,8
201509   ,053          ,5
201604   ,162          ,5
201709   ,091          ,4
201702   ,144          ,4
201509   ,153          ,1
201506   ,127          ,2
201512   ,085          ,5
201506   ,025          ,9
201504   ,053          ,3
201511   ,092          ,2
202001   ,113          ,9
201806   ,082          ,2
201604   ,094          ,2
201905   ,121          ,6
201504   ,105          ,3
201910   ,166          ,5
201505   ,086          ,1
202004   ,141          ,123
202004   ,021          ,11
201704   ,055          ,18
201701   ,046          ,725
201702   ,182          ,163
201707   ,120          ,915
201608   ,022          ,32
201611   ,183          ,4
201611   ,170          ,2
201706   ,073          ,89
201706   ,035          ,25
201610   ,087          ,192
202003   ,030          ,193
201609   ,051          ,1801
201510   ,057          ,906
201612   ,028          ,4
201612   ,181          ,39
201612   ,171          ,96
201708   ,056          ,7
201707   ,194          ,14
201512   ,020          ,1399
201507   ,190          ,707
201510   ,112          ,336
201505   ,193          ,248
201504   ,090          ,494
201605   ,046          ,1063
202005   ,030          ,4
201709   ,046          ,1079
201905   ,051          ,1465
201803   ,160          ,182
201807   ,014          ,126
201802   ,182          ,70
201803   ,144          ,14
201705   ,202          ,2
201810   ,128          ,43
201810   ,143          ,16
201911   ,087          ,143
201805   ,032          ,18
201805   ,143          ,22
201801   ,033          ,119
201909   ,115          ,1
201808   ,080          ,222
201710   ,017          ,181
201710   ,031          ,116
201710   ,163          ,9
201810   ,027          ,8
201905   ,085          ,2
201601   ,031          ,100
201508   ,130          ,210
201712   ,120          ,664
201709   ,181          ,18
201903   ,120          ,405
201903   ,172          ,224
201903   ,014          ,146
201903   ,130          ,192
201903   ,174          ,27
201903   ,094          ,1
201903   ,086          ,4
201806   ,162          ,5
201811   ,100          ,143
201811   ,150          ,40
201809   ,180          ,122
201809   ,044          ,60
201908   ,186          ,21
202002   ,041          ,62
201512   ,015          ,58
201601   ,130          ,298
201509   ,035          ,24
201508   ,033          ,56
201606   ,180          ,158
201912   ,040          ,1401
201912   ,162          ,5
201912   ,160          ,95
201612   ,027          ,2
201502   ,035          ,13
201509   ,171          ,104
201903   ,142          ,2
201903   ,182          ,42
201706   ,025          ,23
202003   ,144          ,9
202003   ,194          ,6
201506   ,064          ,10
201505   ,154          ,32
201602   ,131          ,11
201906   ,015          ,32
201705   ,115          ,2
201504   ,019          ,9
201805   ,056          ,6
201510   ,175          ,3
201509   ,123          ,2
201812   ,011          ,21
201812   ,183          ,3
201809   ,195          ,1
201912   ,021          ,29
201812   ,091          ,1
201601   ,086          ,19
202002   ,082          ,2
201901   ,053          ,10
201510   ,028          ,3
201904   ,162          ,4
201505   ,144          ,2
201507   ,145          ,10
201601   ,183          ,1
201604   ,122          ,1
201805   ,093          ,2
201807   ,082          ,1
201512   ,151          ,1
202004   ,051          ,942
201904   ,042          ,1111
202003   ,040          ,729
201611   ,023          ,57
201611   ,186          ,52
201702   ,070          ,201
201607   ,083          ,89
201707   ,145          ,7
201608   ,129          ,7
201608   ,191          ,35
201708   ,138          ,123
201703   ,030          ,621
201603   ,072          ,84
201703   ,192          ,72
201703   ,171          ,130
201609   ,131          ,16
201706   ,122          ,4
201612   ,202          ,45
201508   ,042          ,1447
201506   ,057          ,477
201512   ,120          ,600
201511   ,075          ,39
201506   ,040          ,1687
201502   ,084          ,111
201503   ,193          ,275
201602   ,122          ,5
201507   ,186          ,23
201709   ,111          ,525
201709   ,070          ,198
201801   ,022          ,68
201801   ,172          ,500
201803   ,163          ,79
201802   ,112          ,1229
201807   ,036          ,778
201807   ,086          ,13
201803   ,154          ,29
201804   ,072          ,69
201810   ,044          ,66
201810   ,025          ,16
201911   ,030          ,204
201911   ,160          ,108
201905   ,016          ,32
201902   ,173          ,593
201910   ,161          ,41
201710   ,128          ,65
201812   ,056          ,13
201904   ,017          ,168
201504   ,180          ,77
201607   ,034          ,2
201608   ,145          ,10
201607   ,163          ,7
201711   ,170          ,6
201907   ,125          ,41
201907   ,084          ,301
202001   ,114          ,195
202001   ,120          ,807
201912   ,112          ,489
201602   ,083          ,83
201507   ,193          ,209
201607   ,140          ,5
201808   ,052          ,7
201906   ,017          ,239
201606   ,131          ,12
201912   ,031          ,71
201710   ,028          ,3
201911   ,038          ,5
201503   ,139          ,9
201612   ,201          ,2
201906   ,071          ,189
201503   ,022          ,18
201905   ,024          ,11
201905   ,203          ,7
201512   ,145          ,42
201510   ,181          ,6
201812   ,022          ,17
201504   ,127          ,6
201604   ,129          ,5
201811   ,075          ,7
201906   ,151          ,5
201512   ,052          ,15
201812   ,195          ,6
201906   ,053          ,2
201505   ,054          ,9
201904   ,064          ,3
201602   ,038          ,2
201806   ,122          ,1
201905   ,181          ,8
201812   ,085          ,1
201910   ,142          ,1
201905   ,134          ,1
201507   ,123          ,1
201704   ,090          ,553
201704   ,030          ,441
201704   ,100          ,172
201611   ,060          ,284
201511   ,033          ,158
201701   ,111          ,590
201702   ,028          ,7
201707   ,193          ,262
